Index-HCP_MMP_1.0,ac,af_l,af_r,ar_l,ar_r,atr_l,atr_r,cbd_l,cbd_r,cbp_l,cbp_r,cbt_l,cbt_r,cst_l,cst_r,fa_l,fa_r,fma,fmi,fx_l,fx_r,ifo_l,ifo_r,ilf_l,ilf_r,mcp,mdlf_l,mdlf_r,or_l,or_r,slf1_l,slf1_r,slf2_l,slf2_r,slf3_l,slf3_r,str_l,str_r,uf_l,uf_r,vof_l,vof_r
325,0.015460122,0.023776028,0.002091708,0.032556997,0.006305259,0.009619961,0.002219024,0.005370639,0.001981287,0.000878303,0.000390582,0.003581433,0.001032169,0.025371922,0.002705802,0.006778318,0.00107193,0.035100297,0.005003667,0.013710754,0.005332463,0.133979718,0.013505123,0.021839212,0.00229089,0.001837321,0.07628035,0.009215052,0.095963205,0.011748617,0.094742503,0.006725106,0.252457002,0.003706612,0.040209676,0.001434371,0.015653626,0.002262383,0.019001002,0.002471216,0.012524558,0.000736826
326,0.014048675,0.025073651,0.001342434,0.049620076,0.004021148,0.010591656,0.001824542,0.005257424,0.001555015,0.000839578,0.000394407,0.006136728,0.001012333,0.014031231,0.001888038,0.005711596,0.000768358,0.109166001,0.005142671,0.012673509,0.003901485,0.164756551,0.011231575,0.017612444,0.001981304,0.001974997,0.156658581,0.007101604,0.138445233,0.010118979,0.079693346,0.003739002,0.020736621,0.001912008,0.004837202,0.000743932,0.011308679,0.001336778,0.021206302,0.001888187,0.078642075,0.001613818
327,0.005792647,0.16796786,0.003729951,0.062232337,0.002203831,0.01079649,0.001788129,0.008128957,0.00388397,0.000947251,0.000361578,0.001139102,0.000435805,0.088888815,0.013907319,0.013832038,0.000965112,0.00343705,0.004151753,0.012324559,0.004567506,0.038526392,0.002986095,0.009308766,0.000606985,0.004841341,0.063749614,0.003652947,0.014702466,0.002318167,0.032293998,0.017156672,0.052985956,0.003670587,0.319799627,0.003663478,0.011106267,0.00240927,0.017844151,0.000871995,0.001119566,0.000128991
328,0.006007421,0.187395935,0.004710593,0.041383569,0.004293262,0.009985808,0.002091162,0.009010795,0.004717742,0.000846707,0.000413453,0.002417708,0.000673525,0.025603506,0.01091494,0.015030152,0.000993678,0.003962642,0.003825861,0.009940791,0.004330041,0.038097731,0.005003087,0.016237151,0.001250989,0.002056938,0.085981324,0.007895436,0.019901237,0.004354624,0.026251502,0.020219223,0.077353881,0.004413958,0.325743428,0.003992679,0.00746579,0.002184241,0.013276792,0.001257953,0.001041016,0.000192828
329,0.008519894,0.110781449,0.002281734,0.019712386,0.004555745,0.007493107,0.001664914,0.006215815,0.002633898,0.000724278,0.000301827,0.003442926,0.000721959,0.018105134,0.003504438,0.007713069,0.000918612,0.005107867,0.003318339,0.00999944,0.003121628,0.053989975,0.006979082,0.035322869,0.001345502,0.001597711,0.054869457,0.006756163,0.036328761,0.006482363,0.020368203,0.009540982,0.337669263,0.002684003,0.196994615,0.001793766,0.008570635,0.001754515,0.011319596,0.001614131,0.001158879,0.000222546
330,0.006366252,0.256055777,0.000703552,0.024963892,0.001450761,0.007094051,0.000915079,0.003583485,0.000946685,0.000430895,0.00021947,0.002450316,0.000244919,0.009426235,0.000967219,0.010539196,0.000644526,0.005303222,0.00383423,0.006571711,0.000944696,0.112263515,0.002755822,0.087663989,0.000481966,0.000718044,0.116679142,0.001987037,0.057461962,0.002228824,0.008914549,0.002518995,0.170950058,0.000927099,0.074882918,0.000547421,0.005781748,0.000762368,0.015070281,0.00066666,0.004366065,0.00013915
331,0.013819281,0.092807969,0.001234103,0.054895838,0.003800463,0.010965308,0.001708125,0.005204337,0.00153955,0.000837313,0.000344249,0.003310205,0.000555168,0.019546141,0.001761248,0.007962444,0.00096066,0.01453035,0.005563022,0.011507234,0.00251381,0.152033449,0.007304739,0.049633966,0.001218508,0.001634027,0.129818056,0.004800781,0.088777943,0.005862073,0.033627949,0.003585223,0.205327981,0.001965829,0.032941717,0.000834168,0.011625809,0.001432511,0.023250376,0.001508719,0.005812396,0.000335832
332,0.015933501,0.016520783,0.001489508,0.042820148,0.005250869,0.01002497,0.002121509,0.005763996,0.00186655,0.000996377,0.000431565,0.009245333,0.002373935,0.007618789,0.001804297,0.003126998,0.000653062,0.284528324,0.004628252,0.018098796,0.006654159,0.116560468,0.021503153,0.012422875,0.003330778,0.002085751,0.117250472,0.013999377,0.119334978,0.023482551,0.032352264,0.004444862,0.004505245,0.002117943,0.002243409,0.000664754,0.006575992,0.001178458,0.018723782,0.00288507,0.060023067,0.005862496
333,0.053539509,0.013213828,0.000568298,0.011500302,0.001997555,0.008500546,0.001150987,0.026388131,0.001672496,0.003206709,0.000466584,0.16824152,0.001825197,0.002725602,0.001282256,0.001076614,0.000198232,0.132196121,0.00452901,0.068713853,0.004394345,0.210082681,0.010957513,0.046727454,0.001684734,0.008603325,0.033197008,0.00417098,0.099039406,0.007778728,0.003497949,0.001534633,0.001527316,0.000607482,0.00138511,0.000212328,0.002266984,0.000498464,0.043960684,0.001940267,0.034234348,0.001907903
334,0.05384623,0.013989303,0.00048561,0.010081772,0.001400304,0.009700239,0.001118918,0.015687565,0.001252393,0.002494926,0.000453941,0.094431421,0.002469308,0.002456571,0.000927455,0.001059199,0.000185045,0.09789132,0.004832177,0.060592711,0.005375475,0.273089551,0.008966212,0.049183541,0.001649736,0.006466323,0.040024566,0.003226362,0.112329263,0.006178458,0.003308509,0.001041937,0.001744711,0.000451857,0.001099275,0.000210197,0.002212362,0.000416482,0.042578255,0.001831834,0.082662171,0.001699506
335,0.023517925,0.009979162,0.000425711,0.009270474,0.001154305,0.005096143,0.000988787,0.052978787,0.001844923,0.005001317,0.000599058,0.473656969,0.001520607,0.002366921,0.000760161,0.002075489,0.000479398,0.049431438,0.003800253,0.164004142,0.003309579,0.071679376,0.005024657,0.041905901,0.000930775,0.002134626,0.01799892,0.002074432,0.04130949,0.003586455,0.00350541,0.00159479,0.00240204,0.000482831,0.00078967,0.000224046,0.001901554,0.00045793,0.022726924,0.001189669,0.016698268,0.00074845
336,0.014553694,0.033614366,0.000680031,0.018718954,0.002200638,0.013129603,0.001367021,0.005635703,0.001049976,0.000919478,0.000359608,0.006669087,0.000827125,0.004684143,0.000740736,0.003163977,0.000397432,0.117565776,0.006360431,0.015852351,0.002208274,0.20693921,0.009533487,0.03192295,0.001673191,0.001145648,0.099322096,0.005925155,0.116292908,0.009657558,0.006864748,0.001436632,0.012339232,0.000757706,0.002280849,0.000335549,0.003427209,0.000514068,0.031799829,0.001385519,0.211819318,0.002406786
337,0.013279761,0.085541026,0.000705934,0.016819602,0.001866859,0.012546926,0.001349872,0.00593556,0.0011803,0.000829754,0.000380089,0.006560141,0.000605916,0.013437286,0.0009701,0.007530771,0.000726148,0.043524377,0.00681861,0.014756964,0.001667785,0.249409865,0.006091512,0.064987359,0.001024719,0.001251383,0.123800686,0.00372547,0.114843242,0.005240311,0.012296369,0.002017339,0.062570579,0.000977949,0.012582948,0.000478176,0.00710514,0.000741799,0.030101157,0.001035854,0.070998618,0.001102548
338,0.010907404,0.01720301,0.000389895,0.026043572,0.001346646,0.007719957,0.000911858,0.004081542,0.000787632,0.000617114,0.00026748,0.00481777,0.000747666,0.003638017,0.000560691,0.001904643,0.000273561,0.129580867,0.003536104,0.007996726,0.001975414,0.116914437,0.006036226,0.013760219,0.000913403,0.001124059,0.107330563,0.003856003,0.111768531,0.006540419,0.012930444,0.001117487,0.003455726,0.000524028,0.001118097,0.00020081,0.002960461,0.000368161,0.01777047,0.000885643,0.369797104,0.001958283
339,0.012686122,0.031175294,0.000487255,0.026799797,0.001462337,0.010049388,0.001184975,0.004710048,0.000881623,0.00070398,0.000299643,0.005815691,0.000521993,0.005294044,0.00058362,0.002867585,0.000409538,0.09485291,0.004787285,0.010501207,0.001649381,0.162466393,0.006142969,0.024574407,0.000955864,0.000985854,0.124863398,0.003755694,0.117736833,0.006098319,0.011796249,0.001219448,0.012014241,0.000568486,0.002666518,0.000250167,0.004068166,0.000551683,0.023979237,0.000927765,0.282745837,0.001626374
340,0.055840251,0.015529658,0.000448837,0.010722564,0.001326692,0.007655857,0.001127364,0.020036182,0.00131035,0.002441337,0.000495913,0.174495378,0.001585479,0.002413662,0.000831041,0.001044968,0.000284287,0.087403578,0.004074462,0.083170061,0.00366261,0.223572544,0.008719136,0.059234287,0.001550009,0.004901681,0.033322015,0.003034425,0.101746657,0.005565282,0.003516087,0.001038424,0.001539568,0.000356077,0.001261328,0.00018639,0.002208844,0.000397391,0.039837292,0.00174946,0.056531235,0.001376927
341,0.009632781,0.00601501,0.005311691,0.008149021,0.011851942,0.011523352,0.006812444,0.442646762,0.059356556,0.105799708,0.014754791,0.00717049,0.003971383,0.005442756,0.009395598,0.007693337,0.002850051,0.020434267,0.020985975,0.010481783,0.009288483,0.029117613,0.021549167,0.006720932,0.004463783,0.00149514,0.013681107,0.017012969,0.017644815,0.01750791,0.029801036,0.031471555,0.003253841,0.005639873,0.00213774,0.003838299,0.003502086,0.004018066,0.011534295,0.006724727,0.000971208,0.000736006
342,0.007024699,0.006124183,0.008178078,0.009811638,0.011637877,0.0097935,0.00672674,0.383253097,0.07932256,0.072291544,0.016176023,0.004991883,0.003375796,0.014564429,0.024885614,0.012059094,0.00356014,0.019213363,0.014730735,0.011974615,0.010915404,0.02347079,0.017456078,0.004433724,0.003713604,0.002049104,0.016049455,0.017958255,0.01613986,0.014123042,0.063629818,0.053733593,0.00430527,0.007470917,0.003527923,0.005522448,0.006062727,0.006824412,0.008715676,0.005069802,0.00097582,0.000648633
343,0.03808397,0.019840472,0.000591465,0.011107747,0.00174551,0.009729531,0.001244928,0.014384795,0.001266211,0.001817925,0.000383197,0.084208483,0.001533216,0.005340848,0.00201199,0.002072845,0.000392872,0.079833935,0.004781766,0.051308441,0.00360317,0.21350691,0.008541051,0.069384971,0.001567357,0.024383473,0.056993103,0.003592573,0.107172742,0.006375247,0.006137897,0.001625483,0.007859138,0.000595823,0.001588139,0.00029379,0.003511553,0.00067833,0.035814231,0.001678204,0.129984198,0.001689291
344,0.017410881,0.003843529,0.000975878,0.002421122,0.002239058,0.007550549,0.005543949,0.256704783,0.094057939,0.303858758,0.086308675,0.003248351,0.001917006,0.001430797,0.001823399,0.001192709,0.0007603,0.004746836,0.035113236,0.020524216,0.012129385,0.026371519,0.016713361,0.004696454,0.002477041,0.000455402,0.003792373,0.00273357,0.006526849,0.004931717,0.002769341,0.002232052,0.000652828,0.000548116,0.000637226,0.000447493,0.00097782,0.001002093,0.050319817,0.032055516,0.000779594,0.000535225
345,0.010568274,0.003119671,0.000812591,0.001254283,0.001358884,0.015095145,0.010546474,0.200327569,0.074973153,0.279521197,0.09363205,0.001909501,0.001278116,0.000728121,0.000851916,0.001332536,0.000695767,0.002777335,0.117085248,0.008429585,0.005400076,0.032823034,0.019799949,0.003469505,0.00226212,0.000167798,0.002788775,0.001929088,0.004374735,0.003330692,0.001735955,0.001759298,0.000533709,0.000449104,0.00039378,0.000401183,0.000696304,0.000630499,0.064899591,0.044636505,0.00055641,0.000348773
346,0.034115043,0.017025041,0.000763799,0.007183591,0.001292173,0.009719077,0.003704082,0.182466315,0.019732616,0.109115529,0.016156679,0.008148102,0.001006675,0.003554533,0.001093962,0.001860356,0.000294503,0.008813504,0.023344543,0.044797524,0.006691877,0.117677868,0.010406693,0.017834121,0.001778014,0.000544056,0.016177861,0.001846098,0.021846192,0.002774271,0.002825931,0.001372419,0.002203773,0.000482941,0.001763768,0.000359322,0.001974372,0.00064377,0.294386736,0.019488768,0.002904389,0.000293352
347,0.006503088,0.10457455,0.001478582,0.151674562,0.001582682,0.018298044,0.001875107,0.008550239,0.002513094,0.001053955,0.00057245,0.002457571,0.000262325,0.016698693,0.00310817,0.011236687,0.000820652,0.014623629,0.008313822,0.004689927,0.001158256,0.194412825,0.002716359,0.012572059,0.000488114,0.000734626,0.195914535,0.003114134,0.064413134,0.002034273,0.018773041,0.006730588,0.012741158,0.00128751,0.034558727,0.001145451,0.004222961,0.001145202,0.092894616,0.00074189,0.00976286,0.000149564
348,0.005073998,0.247128845,0.001096825,0.134726242,0.001111382,0.010909872,0.001153185,0.005746397,0.002033807,0.000759336,0.000411593,0.00127722,0.000179036,0.036797059,0.00356166,0.017925799,0.000764665,0.004125563,0.004370266,0.004306248,0.001146202,0.073025329,0.001639227,0.012726435,0.000297817,0.00091618,0.111199325,0.001831513,0.021404057,0.001174038,0.018270842,0.005957067,0.015461274,0.001209998,0.205976606,0.000951357,0.008562648,0.001349576,0.050907059,0.000512339,0.002199823,6.47E-05
349,0.006512096,0.133514243,0.000736049,0.026240439,0.000819591,0.083812772,0.002923734,0.009421148,0.001943427,0.001026177,0.000643766,0.001400558,0.000183442,0.014664397,0.001676035,0.089947144,0.002451304,0.008287724,0.010042373,0.009637422,0.000867275,0.221570315,0.002357334,0.014814921,0.000228626,0.001872998,0.057375259,0.00100241,0.036100032,0.001147073,0.012072467,0.002911257,0.009245287,0.001184003,0.080019197,0.00105756,0.013033541,0.001552868,0.136106756,0.000602417,0.005973783,0.000119825
350,0.005633093,0.01691048,0.00098017,0.004414794,0.00068513,0.217817631,0.02216196,0.025317157,0.005982218,0.003812899,0.003121243,0.001396323,0.000197409,0.009540588,0.001018471,0.01711501,0.002034599,0.004460695,0.244083162,0.016433443,0.001966501,0.18211621,0.013343771,0.006338752,0.000340066,0.001177648,0.014212584,0.000897579,0.017338549,0.001540505,0.017482434,0.001750194,0.022429776,0.001179309,0.005369062,0.002155979,0.014574502,0.001316893,0.089927335,0.005846192,0.002584639,0.00016324
351,0.005185316,0.134730592,0.001814988,0.008101539,0.001054373,0.149745484,0.02111498,0.007415303,0.005348658,0.001796926,0.002778581,0.002562467,0.00033714,0.018708161,0.001710365,0.053191011,0.003647184,0.005105168,0.149399037,0.027372211,0.002303303,0.129546269,0.013326722,0.017727447,0.000505132,0.001764821,0.023009203,0.001351145,0.025149988,0.002217058,0.012579794,0.002732069,0.037661996,0.001828818,0.046871181,0.00378833,0.025446369,0.002588065,0.053356859,0.004040947,0.002378282,0.000202964
352,0.045154044,0.122440761,0.000620664,0.008515772,0.00144152,0.010466423,0.000905828,0.009633618,0.001072602,0.000938744,0.000280364,0.01714518,0.000505862,0.003456361,0.001001049,0.004910455,0.000251398,0.011993756,0.002673912,0.117755133,0.001915324,0.082450024,0.00409422,0.42056863,0.001031847,0.000974041,0.026317235,0.002154117,0.051165729,0.002927224,0.002865846,0.002293931,0.007375769,0.000673586,0.007560468,0.000439919,0.00724582,0.000475152,0.040509605,0.001005032,0.005930398,0.000263815
353,0.005197417,0.083736605,0.001719431,0.361516166,0.001858721,0.00899266,0.001241684,0.006241257,0.002407385,0.00067243,0.000277445,0.002515405,0.000283205,0.017132318,0.004194207,0.010492488,0.000951546,0.007310757,0.003807457,0.004252022,0.001295693,0.075584054,0.002414267,0.005273577,0.000502501,0.001217847,0.271810274,0.003274084,0.03546726,0.001982706,0.019578578,0.008821932,0.011094206,0.001939972,0.044320337,0.001202276,0.006053203,0.001459054,0.028672076,0.000685278,0.002865161,0.000126398
354,0.00322507,0.233404259,0.002878728,0.264948648,0.002720938,0.011553648,0.001310989,0.006644483,0.003236728,0.000507132,0.000241163,0.001386983,0.000366074,0.017703791,0.00702827,0.026161602,0.000676354,0.003688756,0.003388842,0.005248459,0.001772338,0.053183383,0.002741116,0.00445873,0.000656164,0.000944761,0.207053271,0.004575767,0.022445809,0.002199274,0.018661717,0.01340197,0.007113994,0.002174127,0.069800983,0.002057862,0.003914717,0.00134871,0.020913514,0.000720667,0.001367145,0.000102327
355,0.004703549,0.194330508,0.002867317,0.210918909,0.003858038,0.008830154,0.001620203,0.00743306,0.003530916,0.000655629,0.000314427,0.003201193,0.000552434,0.01347044,0.005908423,0.016779563,0.000694949,0.012608819,0.003448137,0.006440604,0.00240141,0.063671222,0.004042949,0.014870852,0.000894226,0.001267211,0.254861537,0.006427473,0.046193543,0.003803042,0.015186362,0.013795261,0.009546112,0.002574603,0.058090248,0.002128266,0.005101388,0.001654986,0.01572191,0.001003898,0.005865515,0.000178391
356,0.006635055,0.177395001,0.000852617,0.077154324,0.001454,0.006578237,0.000834372,0.004046785,0.001245582,0.000314766,0.000183897,0.001648965,0.000251148,0.003763236,0.001392395,0.010704194,0.000318723,0.014891128,0.002886849,0.004406278,0.000894577,0.109890021,0.002374995,0.124676419,0.00054771,0.000520308,0.287405765,0.002509338,0.06127776,0.002109239,0.004409818,0.003822463,0.010825505,0.00079746,0.035245787,0.000664426,0.002381209,0.000655424,0.033046034,0.000538855,0.010697786,0.000125001
357,0.009438174,0.272774899,0.000973482,0.013528001,0.002159994,0.008661175,0.001002999,0.005647306,0.001542287,0.000658095,0.000252769,0.002610805,0.000431706,0.004107264,0.001328046,0.012151496,0.000425029,0.0133117,0.004086343,0.005548811,0.001323905,0.110073785,0.003643037,0.306317055,0.000750083,0.000525934,0.067678414,0.003014955,0.053741759,0.003057435,0.004094662,0.00400884,0.015185469,0.001129068,0.028916575,0.000697565,0.002905291,0.000739404,0.027124384,0.000893609,0.007946578,0.000167692
358,0.009000272,0.057076762,0.001089754,0.124499935,0.001570783,0.014389495,0.001322026,0.007304942,0.001748353,0.000859284,0.000371272,0.002875442,0.000237117,0.006296414,0.001855968,0.007218556,0.000590352,0.022889781,0.005811304,0.006108955,0.001037556,0.189961125,0.00272398,0.01115296,0.000527632,0.000750644,0.267898448,0.00283627,0.089034022,0.002154501,0.010172044,0.004979877,0.007037749,0.001092453,0.012224143,0.000742298,0.00349101,0.000948594,0.120425286,0.000717267,0.015951537,0.000180088
359,0.002593056,0.005767647,0.003823751,0.00260463,0.002469832,0.033795293,0.025014419,0.389367792,0.092722809,0.096370047,0.033512036,0.008942896,0.002390375,0.003362671,0.003781583,0.040479477,0.024509839,0.00786659,0.058821281,0.005890701,0.004048946,0.031011102,0.015011431,0.001684043,0.001133645,0.001247737,0.00579932,0.003605985,0.007837927,0.005117614,0.026727735,0.012334717,0.003607715,0.004886618,0.003179028,0.005900188,0.006693531,0.007521543,0.011396022,0.004774351,0.000903533,0.000526377
360,0.00272214,0.002450479,0.000835113,0.0013546,0.001019853,0.015497007,0.012836194,0.394247046,0.113000072,0.266642008,0.060200552,0.004247877,0.002685317,0.001419691,0.001226545,0.00255708,0.001895186,0.004522107,0.048178668,0.004534554,0.002287813,0.016949249,0.009244741,0.001249267,0.000657227,0.000416918,0.002716842,0.001586978,0.003973965,0.00255683,0.005816626,0.003535467,0.000715717,0.000730287,0.000654101,0.001316006,0.001599973,0.001691477,0.009933827,0.004752465,0.000439888,0.000228676
